pharmacy_name,medicine_name,quantity,latitude,longitude,last_reported,availability_status
CarePlus Pharmacy 100,ORS,1,28.648138,77.276082,2026-06-24,Not Available
CarePlus Pharmacy 106,Amoxicillin,18,28.755558,77.305757,2026-06-02,Available
CityMed Pharmacy 79,ORS,2,28.586918,77.130883,2026-06-05,Not Available
MediStore Pharmacy 8,ORS,6,28.680652,77.224187,2026-05-24,Not Available
CityMed Pharmacy 46,Insulin,7,28.57622,77.25998,2026-06-05,Not Available
LifePharm Pharmacy 56,Omeprazole,2,28.586014,77.269061,2026-05-25,Not Available
LifePharm Pharmacy 16,ORS,3,28.757288,77.108823,2026-05-19,Not Available
Wellness Pharmacy 24,Cetirizine,82,28.613086,77.162741,2026-06-14,Available
HealthCare Pharmacy 26,Insulin,7,28.683146,77.093494,2026-05-23,Not Available
GreenCross Pharmacy 109,Omeprazole,31,28.491289,77.273422,2026-06-08,Available
GreenCross Pharmacy 92,Azithromycin,7,28.64829,77.221963,2026-06-03,Not Available
CarePlus Pharmacy 47,Paracetamol,3,28.704587,77.13567,2026-05-11,Not Available
MedPlus Pharmacy 117,Metformin,3,28.641296,77.103174,2026-06-11,Not Available
MedPlus Pharmacy 116,Metformin,99,28.664807,77.254629,2026-06-11,Available
LifePharm Pharmacy 98,Amoxicillin,76,28.751441,77.28194,2026-05-17,Available
Apollo Pharmacy 63,Metformin,148,28.70171,77.092457,2026-05-31,Available
HealthCare Pharmacy 26,Insulin,6,28.683146,77.093494,2026-05-29,Not Available
CarePlus Pharmacy 33,Amoxicillin,17,28.622005,77.15897,2026-05-20,Available
MedPlus Pharmacy 117,Omeprazole,6,28.641296,77.103174,2026-05-24,Not Available
HealthCare Pharmacy 11,Azithromycin,2,28.475869,77.196885,2026-06-08,Not Available
LifePharm Pharmacy 55,Metformin,4,28.695275,77.344636,2026-05-15,Not Available
LifePharm Pharmacy 16,ORS,4,28.757288,77.108823,2026-05-13,Not Available
MedPlus Pharmacy 19,Insulin,104,28.740931,77.230788,2026-05-11,Available
MedPlus Pharmacy 19,ORS,129,28.740931,77.230788,2026-05-27,Available
GreenCross Pharmacy 29,Paracetamol,0,28.650481,77.230059,2026-06-20,Not Available
LifePharm Pharmacy 56,Azithromycin,46,28.586014,77.269061,2026-06-17,Available
Apollo Pharmacy 63,Amoxicillin,131,28.70171,77.092457,2026-05-29,Available
HealthCare Pharmacy 119,Metformin,7,28.72121,77.16019,2026-05-12,Not Available
GreenCross Pharmacy 37,Insulin,37,28.518139,77.331282,2026-06-24,Available
MediStore Pharmacy 31,Amoxicillin,103,28.597865,77.237036,2026-06-16,Available
CityMed Pharmacy 18,Azithromycin,139,28.577454,77.299459,2026-05-11,Available
LifePharm Pharmacy 93,ORS,0,28.588119,77.176909,2026-05-19,Not Available
Apollo Pharmacy 63,Azithromycin,81,28.70171,77.092457,2026-05-27,Available
PharmaHub Pharmacy 69,Amoxicillin,6,28.566384,77.259909,2026-06-10,Not Available
MediStore Pharmacy 31,Amoxicillin,6,28.597865,77.237036,2026-06-24,Not Available
HealthCare Pharmacy 76,Insulin,110,28.642231,77.136801,2026-06-19,Available
GreenCross Pharmacy 92,Omeprazole,4,28.64829,77.221963,2026-06-06,Not Available
LifePharm Pharmacy 16,Paracetamol,6,28.757288,77.108823,2026-05-19,Available
CarePlus Pharmacy 90,Amoxicillin,0,28.756086,77.162644,2026-05-29,Not Available
Wellness Pharmacy 99,Azithromycin,1,28.540591,77.291614,2026-06-16,Not Available
MedPlus Pharmacy 116,Azithromycin,5,28.664807,77.254629,2026-06-01,Not Available
Wellness Pharmacy 42,Cetirizine,38,28.714075,77.320723,2026-06-13,Available
Apollo Pharmacy 45,ORS,2,28.481034,77.283928,2026-06-09,Not Available
CityMed Pharmacy 79,ORS,3,28.586918,77.130883,2026-06-19,Not Available
LifePharm Pharmacy 6,Paracetamol,80,28.627315,77.180916,2026-05-11,Available
LifePharm Pharmacy 12,Omeprazole,6,28.544813,77.324547,2026-05-14,Not Available
Apollo Pharmacy 63,Amoxicillin,131,28.70171,77.092457,2026-06-20,Available
PharmaHub Pharmacy 101,Azithromycin,3,28.61031,77.149545,2026-06-13,Not Available
GreenCross Pharmacy 35,Insulin,146,28.754055,77.089455,2026-05-25,Available
Wellness Pharmacy 51,Metformin,55,28.706759,77.172209,2026-06-05,Available
CarePlus Pharmacy 39,Metformin,42,28.70915,77.06242,2026-05-30,Available
LifePharm Pharmacy 56,Insulin,6,28.586014,77.269061,2026-06-15,Not Available
Wellness Pharmacy 24,Cetirizine,69,28.613086,77.162741,2026-06-15,Available
CarePlus Pharmacy 111,Insulin,93,28.708517,77.339901,2026-05-16,Available
MediStore Pharmacy 83,Azithromycin,4,28.548698,77.210974,2026-05-20,Not Available
Wellness Pharmacy 30,Metformin,28,28.540586,77.26005,2026-05-11,Available
Wellness Pharmacy 72,Azithromycin,3,28.634465,77.220973,2026-05-19,Not Available
GreenCross Pharmacy 29,Metformin,2,28.650481,77.230059,2026-05-28,Not Available
GreenCross Pharmacy 37,Omeprazole,2,28.518139,77.331282,2026-05-12,Not Available
CityMed Pharmacy 18,ORS,5,28.577454,77.299459,2026-05-31,Not Available
CityMed Pharmacy 50,ORS,5,28.737165,77.205432,2026-06-07,Not Available
MediStore Pharmacy 80,Paracetamol,3,28.679221,77.168768,2026-06-12,Not Available
LifePharm Pharmacy 88,Insulin,44,28.576358,77.296652,2026-05-17,Available
HealthCare Pharmacy 27,Insulin,4,28.698038,77.358164,2026-05-15,Not Available
HealthCare Pharmacy 82,Paracetamol,3,28.505719,77.123681,2026-05-17,Not Available
HealthCare Pharmacy 91,ORS,0,28.621816,77.245524,2026-06-02,Not Available
HealthCare Pharmacy 21,ORS,71,28.555536,77.252486,2026-06-13,Available
Wellness Pharmacy 57,Paracetamol,136,28.591661,77.095781,2026-06-09,Available
PharmaHub Pharmacy 101,Paracetamol,1,28.61031,77.149545,2026-05-19,Not Available
Wellness Pharmacy 71,Amoxicillin,17,28.594247,77.20931,2026-06-05,Available
Wellness Pharmacy 66,Metformin,6,28.572822,77.272802,2026-05-26,Not Available
GreenCross Pharmacy 92,Amoxicillin,25,28.64829,77.221963,2026-06-07,Available
MediStore Pharmacy 61,ORS,6,28.552011,77.296271,2026-05-13,Not Available
MedPlus Pharmacy 70,Omeprazole,17,28.682779,77.30565,2026-06-22,Available
Wellness Pharmacy 94,Amoxicillin,8,28.501896,77.297754,2026-06-21,Available
MediStore Pharmacy 8,Cetirizine,7,28.680652,77.224187,2026-05-28,Not Available
HealthCare Pharmacy 91,Cetirizine,98,28.621816,77.245524,2026-06-19,Available
CarePlus Pharmacy 39,Insulin,145,28.70915,77.06242,2026-06-04,Available
MediStore Pharmacy 1,Paracetamol,7,28.675605,77.124431,2026-06-23,Not Available
Wellness Pharmacy 42,Azithromycin,7,28.714075,77.320723,2026-06-20,Not Available
LifePharm Pharmacy 113,ORS,1,28.741835,77.068541,2026-06-18,Available
MedPlus Pharmacy 116,Metformin,1,28.664807,77.254629,2026-05-27,Not Available
Wellness Pharmacy 99,Paracetamol,7,28.540591,77.291614,2026-05-17,Not Available
Wellness Pharmacy 14,ORS,45,28.614214,77.309501,2026-06-04,Available
GreenCross Pharmacy 29,Cetirizine,7,28.650481,77.230059,2026-05-18,Not Available
Wellness Pharmacy 24,Paracetamol,3,28.613086,77.162741,2026-06-15,Not Available
CarePlus Pharmacy 44,Omeprazole,127,28.540538,77.131676,2026-05-14,Available
LifePharm Pharmacy 2,Azithromycin,3,28.486499,77.139335,2026-06-16,Not Available
HealthCare Pharmacy 36,Cetirizine,81,28.470193,77.19399,2026-06-23,Available
Apollo Pharmacy 41,Cetirizine,0,28.53185,77.319369,2026-05-11,Not Available
MedPlus Pharmacy 5,Metformin,1,28.682267,77.135655,2026-05-11,Not Available
PharmaHub Pharmacy 69,Insulin,0,28.566384,77.259909,2026-06-18,Not Available
LifePharm Pharmacy 73,Omeprazole,0,28.707231,77.160315,2026-05-15,Not Available
Apollo Pharmacy 41,ORS,75,28.53185,77.319369,2026-05-22,Available
Apollo Pharmacy 40,Amoxicillin,4,28.727908,77.186643,2026-05-17,Not Available
LifePharm Pharmacy 16,Azithromycin,0,28.757288,77.108823,2026-06-17,Not Available
HealthCare Pharmacy 82,Paracetamol,58,28.505719,77.123681,2026-05-11,Available
MediStore Pharmacy 61,Paracetamol,88,28.552011,77.296271,2026-06-16,Available
Apollo Pharmacy 68,ORS,102,28.51802,77.256456,2026-06-15,Available
LifePharm Pharmacy 113,Metformin,6,28.741835,77.068541,2026-05-18,Not Available
CarePlus Pharmacy 118,Azithromycin,86,28.756579,77.265092,2026-05-23,Available
PharmaHub Pharmacy 69,Omeprazole,6,28.566384,77.259909,2026-05-30,Not Available
HealthCare Pharmacy 76,Insulin,51,28.642231,77.136801,2026-05-29,Available
MediStore Pharmacy 80,Paracetamol,6,28.679221,77.168768,2026-06-06,Not Available
GreenCross Pharmacy 25,Azithromycin,100,28.693435,77.136543,2026-05-22,Available
MedPlus Pharmacy 117,Metformin,146,28.641296,77.103174,2026-06-18,Available
HealthCare Pharmacy 36,Insulin,3,28.470193,77.19399,2026-06-03,Not Available
HealthCare Pharmacy 28,Amoxicillin,0,28.548349,77.358906,2026-06-04,Not Available
LifePharm Pharmacy 93,Insulin,7,28.588119,77.176909,2026-05-18,Not Available
MediStore Pharmacy 8,ORS,1,28.680652,77.224187,2026-06-04,Not Available
MediStore Pharmacy 80,Omeprazole,5,28.679221,77.168768,2026-06-06,Not Available
GreenCross Pharmacy 58,ORS,38,28.514738,77.314439,2026-05-28,Available
PharmaHub Pharmacy 48,ORS,136,28.76179,77.238517,2026-05-15,Available
LifePharm Pharmacy 73,Metformin,2,28.707231,77.160315,2026-05-13,Not Available
GreenCross Pharmacy 25,Azithromycin,143,28.693435,77.136543,2026-05-19,Available
PharmaHub Pharmacy 114,ORS,3,28.667436,77.314028,2026-05-30,Not Available
PharmaHub Pharmacy 101,Paracetamol,109,28.61031,77.149545,2026-05-14,Available
HealthCare Pharmacy 82,Insulin,3,28.505719,77.123681,2026-05-30,Not Available
CityMed Pharmacy 108,Amoxicillin,36,28.758876,77.308115,2026-06-15,Available
LifePharm Pharmacy 88,Metformin,0,28.576358,77.296652,2026-06-20,Not Available
HealthCare Pharmacy 11,Cetirizine,3,28.475869,77.196885,2026-05-21,Not Available
HealthCare Pharmacy 105,ORS,60,28.639826,77.216502,2026-06-01,Available
Wellness Pharmacy 42,Metformin,125,28.714075,77.320723,2026-05-19,Available
GreenCross Pharmacy 52,ORS,1,28.464001,77.276562,2026-06-12,Not Available
LifePharm Pharmacy 16,Omeprazole,2,28.757288,77.108823,2026-05-22,Not Available
GreenCross Pharmacy 102,Insulin,3,28.743511,77.227523,2026-05-16,Not Available
PharmaHub Pharmacy 101,Paracetamol,7,28.61031,77.149545,2026-06-09,Not Available
MediStore Pharmacy 9,ORS,3,28.583379,77.26234,2026-05-26,Not Available
PharmaHub Pharmacy 101,Insulin,134,28.61031,77.149545,2026-06-04,Available
MedPlus Pharmacy 70,Metformin,4,28.682779,77.30565,2026-05-24,Not Available
LifePharm Pharmacy 97,Paracetamol,3,28.465525,77.311288,2026-05-15,Not Available
PharmaHub Pharmacy 48,Omeprazole,64,28.76179,77.238517,2026-05-25,Available
LifePharm Pharmacy 97,Metformin,0,28.465525,77.311288,2026-06-02,Not Available
Apollo Pharmacy 45,Amoxicillin,3,28.481034,77.283928,2026-05-13,Not Available
Wellness Pharmacy 71,Insulin,143,28.594247,77.20931,2026-06-06,Available
CarePlus Pharmacy 100,Azithromycin,0,28.648138,77.276082,2026-06-04,Not Available
Apollo Pharmacy 110,Omeprazole,96,28.697438,77.358119,2026-06-11,Available
LifePharm Pharmacy 93,Insulin,4,28.588119,77.176909,2026-06-22,Not Available
MedPlus Pharmacy 5,Amoxicillin,85,28.682267,77.135655,2026-05-31,Available
Apollo Pharmacy 65,Insulin,1,28.497956,77.215772,2026-06-19,Not Available
Apollo Pharmacy 68,Insulin,64,28.51802,77.256456,2026-05-31,Available
MedPlus Pharmacy 116,Metformin,148,28.664807,77.254629,2026-05-15,Available
CityMed Pharmacy 75,Insulin,0,28.679985,77.277456,2026-05-27,Not Available
PharmaHub Pharmacy 114,Amoxicillin,21,28.667436,77.314028,2026-06-19,Available
LifePharm Pharmacy 54,Omeprazole,87,28.633757,77.167232,2026-06-18,Available
GreenCross Pharmacy 52,ORS,1,28.464001,77.276562,2026-05-24,Not Available
LifePharm Pharmacy 4,Paracetamol,14,28.540339,77.178118,2026-06-05,Available
Wellness Pharmacy 94,Metformin,26,28.501896,77.297754,2026-06-05,Available
MedPlus Pharmacy 117,Cetirizine,15,28.641296,77.103174,2026-06-15,Available
CityMed Pharmacy 75,Paracetamol,2,28.679985,77.277456,2026-05-28,Not Available
MediStore Pharmacy 22,Cetirizine,114,28.540098,77.08451,2026-05-23,Available
LifePharm Pharmacy 113,Amoxicillin,1,28.741835,77.068541,2026-06-20,Not Available
CityMed Pharmacy 112,Metformin,78,28.752314,77.102425,2026-05-18,Available
LifePharm Pharmacy 54,Paracetamol,93,28.633757,77.167232,2026-05-19,Available
LifePharm Pharmacy 93,Insulin,64,28.588119,77.176909,2026-06-09,Available
MedPlus Pharmacy 5,Paracetamol,97,28.682267,77.135655,2026-06-02,Available
GreenCross Pharmacy 20,Amoxicillin,129,28.503712,77.171961,2026-05-16,Available
Wellness Pharmacy 71,ORS,15,28.594247,77.20931,2026-05-23,Available
LifePharm Pharmacy 73,Insulin,73,28.707231,77.160315,2026-06-23,Available
LifePharm Pharmacy 54,ORS,112,28.633757,77.167232,2026-06-19,Available
MediStore Pharmacy 34,ORS,7,28.559417,77.227138,2026-06-18,Not Available
Wellness Pharmacy 71,Azithromycin,88,28.594247,77.20931,2026-06-22,Available
GreenCross Pharmacy 102,ORS,2,28.743511,77.227523,2026-06-22,Not Available
Wellness Pharmacy 99,Metformin,76,28.540591,77.291614,2026-06-06,Available
PharmaHub Pharmacy 69,Omeprazole,6,28.566384,77.259909,2026-06-09,Available
CarePlus Pharmacy 100,ORS,17,28.648138,77.276082,2026-05-13,Available
MediStore Pharmacy 8,Insulin,2,28.680652,77.224187,2026-06-11,Not Available
MediStore Pharmacy 22,Paracetamol,6,28.540098,77.08451,2026-06-13,Not Available
MediStore Pharmacy 22,Amoxicillin,125,28.540098,77.08451,2026-06-15,Available
CarePlus Pharmacy 81,ORS,122,28.635471,77.152319,2026-06-12,Available
GreenCross Pharmacy 102,Cetirizine,137,28.743511,77.227523,2026-05-13,Available
CarePlus Pharmacy 104,Paracetamol,7,28.666739,77.092802,2026-06-22,Not Available
Apollo Pharmacy 68,Cetirizine,2,28.51802,77.256456,2026-05-27,Not Available
Wellness Pharmacy 51,Omeprazole,68,28.706759,77.172209,2026-05-14,Available
MedPlus Pharmacy 70,ORS,7,28.682779,77.30565,2026-05-24,Not Available
PharmaHub Pharmacy 69,Paracetamol,76,28.566384,77.259909,2026-05-17,Available
CarePlus Pharmacy 100,Amoxicillin,124,28.648138,77.276082,2026-05-19,Available
LifePharm Pharmacy 60,Azithromycin,33,28.560765,77.16319,2026-05-14,Available
LifePharm Pharmacy 97,ORS,0,28.465525,77.311288,2026-06-08,Not Available
CarePlus Pharmacy 100,Paracetamol,4,28.648138,77.276082,2026-05-17,Not Available
MedPlus Pharmacy 107,Omeprazole,2,28.562953,77.199943,2026-05-17,Not Available
MedPlus Pharmacy 107,Amoxicillin,0,28.562953,77.199943,2026-05-15,Not Available
HealthCare Pharmacy 26,Azithromycin,92,28.683146,77.093494,2026-05-26,Available
HealthCare Pharmacy 87,Amoxicillin,136,28.493946,77.179595,2026-05-21,Available
LifePharm Pharmacy 6,Omeprazole,50,28.627315,77.180916,2026-05-18,Available
Apollo Pharmacy 49,Omeprazole,89,28.731189,77.213443,2026-05-20,Available
CarePlus Pharmacy 39,Paracetamol,5,28.70915,77.06242,2026-06-23,Not Available
LifePharm Pharmacy 16,Insulin,7,28.757288,77.108823,2026-06-07,Not Available
MediStore Pharmacy 80,Metformin,138,28.679221,77.168768,2026-05-17,Available
HealthCare Pharmacy 89,Cetirizine,5,28.473064,77.236893,2026-06-09,Not Available
GreenCross Pharmacy 86,ORS,7,28.51402,77.084154,2026-06-01,Not Available
MediStore Pharmacy 80,Omeprazole,1,28.679221,77.168768,2026-05-12,Not Available
PharmaHub Pharmacy 48,Azithromycin,74,28.76179,77.238517,2026-05-21,Available
Wellness Pharmacy 30,Metformin,5,28.540586,77.26005,2026-06-22,Not Available
Apollo Pharmacy 63,Cetirizine,4,28.70171,77.092457,2026-05-30,Not Available
MediStore Pharmacy 1,Omeprazole,2,28.675605,77.124431,2026-06-03,Not Available
Wellness Pharmacy 67,ORS,1,28.690297,77.31233,2026-06-16,Not Available
CarePlus Pharmacy 78,Cetirizine,0,28.478945,77.288496,2026-05-17,Not Available
Apollo Pharmacy 65,Metformin,24,28.497956,77.215772,2026-05-12,Available
CarePlus Pharmacy 81,Amoxicillin,0,28.635471,77.152319,2026-06-09,Not Available
LifePharm Pharmacy 4,Azithromycin,101,28.540339,77.178118,2026-05-27,Available
MedPlus Pharmacy 117,ORS,6,28.641296,77.103174,2026-05-31,Not Available
GreenCross Pharmacy 86,Paracetamol,67,28.51402,77.084154,2026-05-22,Available
CarePlus Pharmacy 111,Amoxicillin,145,28.708517,77.339901,2026-06-23,Available
GreenCross Pharmacy 58,Insulin,4,28.514738,77.314439,2026-06-15,Not Available
GreenCross Pharmacy 20,ORS,67,28.503712,77.171961,2026-06-07,Available
HealthCare Pharmacy 21,Paracetamol,5,28.555536,77.252486,2026-05-23,Available
CarePlus Pharmacy 111,Metformin,4,28.708517,77.339901,2026-06-16,Not Available
MedPlus Pharmacy 70,Amoxicillin,43,28.682779,77.30565,2026-06-17,Available
Apollo Pharmacy 63,Paracetamol,2,28.70171,77.092457,2026-05-13,Not Available
HealthCare Pharmacy 11,Azithromycin,4,28.475869,77.196885,2026-06-21,Not Available
HealthCare Pharmacy 36,Metformin,17,28.470193,77.19399,2026-06-10,Available
GreenCross Pharmacy 29,Azithromycin,1,28.650481,77.230059,2026-06-11,Not Available
GreenCross Pharmacy 10,Omeprazole,7,28.716551,77.100997,2026-05-26,Not Available
MedPlus Pharmacy 117,Paracetamol,5,28.641296,77.103174,2026-06-10,Not Available
MedPlus Pharmacy 117,Omeprazole,0,28.641296,77.103174,2026-06-19,Not Available
Apollo Pharmacy 45,ORS,81,28.481034,77.283928,2026-05-14,Available
Wellness Pharmacy 42,Amoxicillin,7,28.714075,77.320723,2026-05-25,Not Available
HealthCare Pharmacy 27,ORS,103,28.698038,77.358164,2026-05-20,Available
LifePharm Pharmacy 54,Azithromycin,98,28.633757,77.167232,2026-06-24,Available
PharmaHub Pharmacy 69,Amoxicillin,43,28.566384,77.259909,2026-05-28,Available
GreenCross Pharmacy 13,Azithromycin,37,28.54305,77.332929,2026-06-16,Available
CityMed Pharmacy 18,Cetirizine,53,28.577454,77.299459,2026-05-17,Available
CarePlus Pharmacy 3,Paracetamol,88,28.65087,77.175574,2026-06-17,Available
GreenCross Pharmacy 85,Omeprazole,1,28.641493,77.348873,2026-05-16,Not Available
HealthCare Pharmacy 17,ORS,3,28.541302,77.213686,2026-06-24,Not Available
CarePlus Pharmacy 81,ORS,59,28.635471,77.152319,2026-06-05,Available
CarePlus Pharmacy 3,Omeprazole,5,28.65087,77.175574,2026-05-25,Not Available
Wellness Pharmacy 57,Paracetamol,1,28.591661,77.095781,2026-06-22,Not Available
Apollo Pharmacy 49,Omeprazole,11,28.731189,77.213443,2026-05-20,Available
CarePlus Pharmacy 33,Metformin,5,28.622005,77.15897,2026-06-12,Not Available
MedPlus Pharmacy 117,Cetirizine,110,28.641296,77.103174,2026-05-24,Available
HealthCare Pharmacy 27,Amoxicillin,0,28.698038,77.358164,2026-06-23,Not Available
Wellness Pharmacy 84,Paracetamol,52,28.659069,77.348787,2026-05-24,Available
GreenCross Pharmacy 25,Paracetamol,39,28.693435,77.136543,2026-06-16,Available
GreenCross Pharmacy 85,Metformin,128,28.641493,77.348873,2026-06-14,Available
Apollo Pharmacy 110,Metformin,55,28.697438,77.358119,2026-06-07,Available
Apollo Pharmacy 41,ORS,6,28.53185,77.319369,2026-05-30,Not Available
GreenCross Pharmacy 85,Amoxicillin,0,28.641493,77.348873,2026-05-21,Not Available
GreenCross Pharmacy 13,Azithromycin,7,28.54305,77.332929,2026-05-25,Not Available
LifePharm Pharmacy 73,Azithromycin,2,28.707231,77.160315,2026-05-21,Not Available
HealthCare Pharmacy 32,Insulin,3,28.607739,77.293636,2026-06-13,Not Available
HealthCare Pharmacy 27,Azithromycin,5,28.698038,77.358164,2026-05-27,Not Available
CityMed Pharmacy 46,Paracetamol,2,28.57622,77.25998,2026-06-06,Not Available
LifePharm Pharmacy 2,Cetirizine,0,28.486499,77.139335,2026-06-06,Not Available
CityMed Pharmacy 108,Omeprazole,2,28.758876,77.308115,2026-06-23,Not Available
Apollo Pharmacy 110,Insulin,20,28.697438,77.358119,2026-06-03,Available
CityMed Pharmacy 112,ORS,30,28.752314,77.102425,2026-06-15,Available
PharmaHub Pharmacy 53,Azithromycin,24,28.49824,77.34253,2026-05-18,Available
CarePlus Pharmacy 111,Insulin,130,28.708517,77.339901,2026-05-19,Available
HealthCare Pharmacy 17,Insulin,42,28.541302,77.213686,2026-05-29,Available
LifePharm Pharmacy 6,Metformin,134,28.627315,77.180916,2026-05-26,Available
Wellness Pharmacy 71,Azithromycin,55,28.594247,77.20931,2026-06-18,Available
